,Unnamed: 0,Title,Year,Rating,Link,Budget,Gross,Net,Date,Month
249,315,  Byzantium,2012,6.5,/title/tt1531901/,9680000.0,828284.0,-8851716.0,2013-05-31,5.0
250,316,  The Lords of Salem,2012,5.2,/title/tt1731697/,1500000.0,1544989.0,44989.0,2013-04-18,4.0
251,317,  Aftershock,2012,4.8,/title/tt1780762/,2000000.0,294696.0,-1705304.0,2014-06-12,6.0
252,318,  The Bay (II),2012,5.7,/title/tt1713476/,,1581252.0,,2012-11-21,11.0
253,319,  The ABCs of Death,2012,4.7,/title/tt1935896/,,23589.0,,2013-04-26,4.0
254,320,  Frankenweenie,2012,6.9,/title/tt1142977/,39000000.0,84247681.0,45247681.0,2012-10-05,10.0
255,321,  House at the End of the Street,2012,5.5,/title/tt1582507/,10000000.0,44287131.0,34287131.0,2012-09-21,9.0
256,322,  The Collection (II),2012,6.1,/title/tt1748227/,7500000.0,9929706.0,2429706.0,2012-11-30,11.0
257,323,  The Conspiracy,2012,6.3,/title/tt2330322/,1500000.0,,,2013-08-08,8.0
258,324,  Resident Evil: Damnation,2012,6.4,/title/tt1753496/,,2325035.0,,2012-10-27,10.0
259,325,  Kiss of the Damned,2012,5.5,/title/tt1959438/,,14752.0,,2013-03-28,3.0
260,326,  Grave Encounters 2,2012,5.1,/title/tt2231554/,1400000.0,1552486.0,152486.0,2012-10-02,10.0
261,327,  Gallowwalkers,2012,3.6,/title/tt0829176/,17000000.0,141696.0,-16858304.0,2014-03-15,3.0
262,328,  Smiley,2012,3.4,/title/tt2025667/,,,,2012-10-12,10.0
263,329,  The Battery,2012,6.3,/title/tt2272350/,6000.0,,,2013-06-04,6.0
264,330,  Would You Rather,2012,5.7,/title/tt1999995/,,,,2019-06-06,6.0
265,331,  Paranormal Activity 4,2012,4.6,/title/tt2109184/,5000000.0,142802657.0,137802657.0,2012-10-19,10.0
266,332,  Pizza (II),2012,8.0,/title/tt2585562/,183000.0,,,2012-10-19,10.0
267,333,  Silent Hill: Revelation,2012,4.9,/title/tt0938330/,20000000.0,55362705.0,35362705.0,2012-10-26,10.0
268,334,  Lesson of the Evil,2012,6.6,/title/tt2294473/,,26167224.0,,2012-11-10,11.0
269,335,  Silent Night (I),2012,5.2,/title/tt2347497/,5000000.0,130781.0,-4869219.0,2012-12-04,12.0
270,336,  Apartment 1303 3D,2012,2.5,/title/tt1540767/,5000000.0,3377891.0,-1622109.0,2013-07-25,7.0
271,337,  Texas Chainsaw,2013,4.8,/title/tt1572315/,20000000.0,47340586.0,27340586.0,2013-01-04,1.0
272,338,  A Haunted House,2013,5.0,/title/tt2243537/,2500000.0,60159584.0,57659584.0,2013-01-11,1.0
273,339,  Warm Bodies,2013,6.8,/title/tt1588173/,35000000.0,116980662.0,81980662.0,2013-02-01,2.0
274,340,  Hansel & Gretel: Witch Hunters,2013,6.1,/title/tt1428538/,50000000.0,226349749.0,176349749.0,2013-01-25,1.0
275,341,  Mama (I),2013,6.2,/title/tt2023587/,15000000.0,146428180.0,131428180.0,2013-01-18,1.0
276,342,  Escape from Tomorrow,2013,5.1,/title/tt2187884/,,171962.0,,2014-07-19,7.0
277,343,  We Are What We Are,2013,5.9,/title/tt2309021/,,159047.0,,2013-10-25,10.0
278,344,  V/H/S/2,2013,6.0,/title/tt2450186/,,805574.0,,2013-06-06,6.0
279,345,  In Fear (I),2013,5.4,/title/tt2165859/,,274660.0,,2013-11-15,11.0
280,347,  Night of the Templar,2013,5.5,/title/tt0768222/,3230000.0,,,2013-01-22,1.0
281,348,  Magic Magic,2013,5.0,/title/tt1929308/,,,,2013-08-28,8.0
282,349,  Jug Face,2013,5.2,/title/tt2620736/,,,,2013-07-08,7.0
283,350,  Frankenstein's Army,2013,5.3,/title/tt1925435/,,,,2013-05-18,5.0
284,351,  The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.3,/title/tt1457765/,9000000.0,5127434.0,-3872566.0,2013-02-01,2.0
285,352,  Berserk: The Golden Age Arc III - The Advent,2013,7.8,/title/tt2358913/,,399445.0,,2013-02-01,2.0
286,353,  Dark Skies,2013,6.3,/title/tt2387433/,3500000.0,27858103.0,24358103.0,2013-02-22,2.0
287,354,  Devil's Pass,2013,5.7,/title/tt1905040/,,5217347.0,,2013-02-28,2.0
288,355,  The Last Exorcism Part II,2013,4.0,/title/tt2034139/,5000000.0,25051865.0,20051865.0,2013-03-01,3.0
289,356,  Evil Dead,2013,6.5,/title/tt1288558/,17000000.0,97542952.0,80542952.0,2013-04-05,4.0
290,357,  Cheap Thrills (I),2013,6.7,/title/tt2389182/,200000.0,59424.0,-140576.0,2014-03-21,3.0
291,358,  Haunter,2013,5.9,/title/tt2345567/,,1489366.0,,2013-10-17,10.0
292,359,  Bad Milo,2013,5.7,/title/tt2274570/,,19613.0,,2013-08-29,8.0
293,360,  Crush (II),2013,5.6,/title/tt2093977/,,105473.0,,2013-03-13,3.0
294,361,  The Call (II),2013,6.7,/title/tt1911644/,13000000.0,68572631.0,55572631.0,2013-03-15,3.0
295,362,  The Last Days,2013,6.1,/title/tt1935914/,5200000.0,4343816.0,-856184.0,2013-03-27,3.0
296,363,  Pee Mak,2013,7.2,/title/tt2776344/,1813500.0,20896252.0,19082752.0,2013-03-28,3.0
297,364,  Odd Thomas,2013,6.8,/title/tt1767354/,27000000.0,1149267.0,-25850733.0,2014-02-28,2.0
298,365,  Scary Movie V,2013,3.5,/title/tt0795461/,20000000.0,78378744.0,58378744.0,2013-04-12,4.0
299,366,  The Human Race,2013,5.1,/title/tt1427298/,,,,2014-06-13,6.0
300,367,  Raze,2013,5.1,/title/tt2111392/,,7429.0,,2014-01-16,1.0
301,368,  Big Bad Wolves,2013,6.8,/title/tt2309224/,,291239.0,,2013-08-15,8.0
302,369,  Willow Creek,2013,5.1,/title/tt2885364/,,,,2014-05-02,5.0
303,370,  The Purge (I),2013,5.7,/title/tt2184339/,3000000.0,89328627.0,86328627.0,2013-06-07,6.0
304,371,  Go Goa Gone,2013,6.6,/title/tt2436516/,,429350.0,,2013-05-10,5.0
305,372,  Borgman,2013,6.7,/title/tt1954315/,3224000.0,1052010.0,-2171990.0,2013-08-29,8.0
306,373,  The Last Days on Mars,2013,5.5,/title/tt1709143/,8470000.0,187191.0,-8282809.0,2013-09-19,9.0
307,374,  Only Lovers Left Alive,2013,7.2,/title/tt1714915/,7000000.0,7609187.0,609187.0,2013-12-25,12.0
308,375,  Hammer of the Gods,2013,4.5,/title/tt2193418/,,7343.0,,2013-05-30,5.0
309,376,  World War Z,2013,7.0,/title/tt0816711/,190000000.0,540455876.0,350455876.0,2013-06-21,6.0
310,377,  The Conjuring,2013,7.5,/title/tt1457767/,20000000.0,320406242.0,300406242.0,2013-07-19,7.0
311,378,  Hatchet III,2013,5.6,/title/tt1870419/,1169935.0,,,2013-11-07,11.0
312,379,  The House at the End of Time,2013,6.7,/title/tt2640474/,300000.0,4588899.0,4288899.0,2013-06-21,6.0
313,380,  Contracted,2013,5.3,/title/tt2281159/,,58221.0,,2013-11-22,11.0
314,381,  Curse of Chucky,2013,5.6,/title/tt2230358/,5000000.0,,,2013-09-24,9.0
315,382,  Dabbe: The Possession,2013,6.8,/title/tt3069758/,,2005958.0,,2013-08-02,8.0
316,383,  The Mortal Instruments: City of Bones,2013,5.8,/title/tt1538403/,60000000.0,95396573.0,35396573.0,2013-08-21,8.0
317,384,  Open Grave,2013,6.2,/title/tt2071550/,,489812.0,,2014-01-03,1.0
318,385,  Banshee Chapter,2013,5.4,/title/tt2011276/,950000.0,,,2013-12-12,12.0
319,386,  Final Prayer,2013,5.8,/title/tt2781832/,,,,2015-02-24,2.0
320,387,  I Spit on Your Grave 2,2013,5.7,/title/tt2537176/,,678604.0,,2013-09-05,9.0
321,388,  Under the Skin (I),2013,6.3,/title/tt1441395/,13300000.0,5866389.0,-7433611.0,2014-03-14,3.0
322,389,  Wolf Creek 2,2013,6.1,/title/tt2004432/,7200000.0,4383978.0,-2816022.0,2014-04-17,4.0
323,390,  Rigor Mortis,2013,6.3,/title/tt2771800/,1920000.0,3018374.0,1098374.0,2014-06-06,6.0
324,391,  The Sacrament,2013,6.1,/title/tt2383068/,4000000.0,9221.0,-3990779.0,2014-05-01,5.0
325,392,  All Cheerleaders Die,2013,5.1,/title/tt2527186/,,,,2014-05-08,5.0
326,393,  Horns,2013,6.4,/title/tt1528071/,,3875442.0,,2014-10-03,10.0
327,394,  Oculus,2013,6.5,/title/tt2388715/,5000000.0,44459951.0,39459951.0,2014-04-11,4.0
328,395,  The Green Inferno,2013,5.3,/title/tt2403021/,5000000.0,12666449.0,7666449.0,2015-09-25,9.0
329,396,  Afflicted,2013,6.2,/title/tt2309961/,,121179.0,,2015-01-27,1.0
330,397,  Insidious: Chapter 2,2013,6.5,/title/tt2226417/,5000000.0,161919318.0,156919318.0,2013-09-13,9.0
331,398,  Witching and Bitching,2013,6.4,/title/tt2404738/,,7422695.0,,2013-09-27,9.0
332,399,  Knights of Badassdom,2013,5.5,/title/tt1545660/,,123854.0,,2014-04-11,4.0
333,400,  Nothing Left to Fear,2013,4.4,/title/tt1662293/,3000000.0,1675381.0,-1324619.0,2013-09-26,9.0
334,401,  Nurse,2013,4.5,/title/tt1913166/,10000000.0,706617.0,-9293383.0,2013-10-24,10.0
335,402,  Carrie,2013,5.8,/title/tt1939659/,30000000.0,84790678.0,54790678.0,2013-10-18,10.0
336,403,  Haunt,2013,5.2,/title/tt2386278/,,2408629.0,,2013-10-09,10.0
337,404,  Gallows Hill,2013,5.2,/title/tt2387408/,2500000.0,1498262.0,-1001738.0,2014-08-29,8.0
338,405,  The Returned,2013,5.9,/title/tt2093270/,5000000.0,612521.0,-4387479.0,2013-11-15,11.0
339,406,  All Hallows' Eve,2013,5.1,/title/tt2900624/,500000.0,,,2019-04-17,4.0
340,407,  Wer,2013,5.9,/title/tt2229511/,2500000.0,860940.0,-1639060.0,2014-08-19,8.0
341,408,  The Den,2013,6.0,/title/tt2503154/,500000.0,410129.0,-89871.0,2014-03-14,3.0
342,409,  Paranormal Activity: The Marked Ones,2014,5.0,/title/tt2473682/,5000000.0,90894962.0,85894962.0,2014-01-03,1.0
343,410,  Devil's Due,2014,4.1,/title/tt2752758/,7000000.0,36921560.0,29921560.0,2014-01-17,1.0
344,411,  The Babadook,2014,6.8,/title/tt2321549/,2000000.0,10484459.0,8484459.0,2014-11-28,11.0
345,412,  Cooties,2014,5.7,/title/tt2490326/,,485544.0,,2015-09-18,9.0
346,413,  The Voices,2014,6.3,/title/tt1567437/,,2097718.0,,2015-02-06,2.0
347,414,  A Girl Walks Home Alone at Night,2014,6.9,/title/tt2326554/,,589307.0,,2015-04-20,4.0
348,415,  Life After Beth,2014,5.6,/title/tt2581244/,2400000.0,274717.0,-2125283.0,2014-07-15,7.0
349,416,  Dead Snow 2: Red vs. Dead,2014,6.8,/title/tt2832470/,3500000.0,1187477.0,-2312523.0,2014-10-07,10.0
350,417,  What We Do in the Shadows,2014,7.6,/title/tt3416742/,1600000.0,7412611.0,5812611.0,2015-02-13,2.0
351,418,  Killers,2014,6.4,/title/tt2409300/,,5248.0,,2014-02-01,2.0
352,419,  Cabin Fever: Patient Zero,2014,4.4,/title/tt2102496/,,,,2014-02-13,2.0
353,420,  Vampire Academy,2014,5.4,/title/tt1686821/,30000000.0,15642346.0,-14357654.0,2014-02-07,2.0
354,421,  Exists,2014,5.2,/title/tt1988621/,,413767.0,,2014-10-03,10.0
355,422,  13 Sins,2014,6.3,/title/tt2059171/,4000000.0,826913.0,-3173087.0,2014-04-11,4.0
356,423,  Honeymoon,2014,5.7,/title/tt3177316/,1000000.0,24343.0,-975657.0,2014-09-12,9.0
357,424,  Creep (I),2014,6.3,/title/tt2428170/,,,,2015-06-23,6.0
358,425,  Starry Eyes,2014,6.0,/title/tt2793490/,,10220.0,,2014-11-14,11.0
359,426,  Night of the Wolf,2014,6.0,/title/tt2420756/,,,,2014-11-17,11.0
360,427,  At the Devil's Door (VI),2014,4.7,/title/tt2597242/,,74624.0,,2014-08-08,8.0
361,428,  Housebound,2014,6.7,/title/tt3504048/,220500.0,241347.0,20847.0,2014-09-04,9.0
362,429,  The Quiet Ones,2014,5.1,/title/tt2235779/,200000.0,17835162.0,17635162.0,2014-04-25,4.0
363,430,  Alien Abduction,2014,4.8,/title/tt2510434/,,82725.0,,2014-04-04,4.0
364,431,  Zombeavers,2014,4.8,/title/tt2784512/,,54985.0,,2015-03-20,3.0
365,432,  Preservation,2014,4.8,/title/tt3138558/,,,,2015-01-09,1.0
366,433,  Let Us Prey,2014,5.8,/title/tt3148348/,,,,2015-06-12,6.0
367,434,  The Canal,2014,5.8,/title/tt2517658/,,75212.0,,2014-10-10,10.0
368,435,  A Haunted House 2,2014,4.6,/title/tt2828996/,4000000.0,25358716.0,21358716.0,2014-04-18,4.0
369,436,  Extraterrestrial,2014,5.0,/title/tt2960930/,3000000.0,71103.0,-2928897.0,2014-10-17,10.0
370,437,  Time Lapse,2014,6.5,/title/tt2669336/,,19572.0,,2015-05-15,5.0
371,438,  Indigenous,2014,4.7,/title/tt2815072/,,,,2016-01-05,1.0
372,439,  Flight 7500,2014,4.8,/title/tt1975159/,,2871035.0,,2016-04-12,4.0
373,440,  It Follows,2014,6.8,/title/tt3235888/,1000000.0,21947454.0,20947454.0,2015-03-13,3.0
374,441,  Wolfcop,2014,5.5,/title/tt2781516/,750000.0,,,2015-02-25,2.0
375,442,  Animal (I),2014,4.6,/title/tt2996684/,,,,2015-02-01,2.0
376,443,  Stonehearst Asylum,2014,6.8,/title/tt1772264/,,2478806.0,,2014-10-24,10.0
377,444,  Deliver Us from Evil (I),2014,6.2,/title/tt2377322/,30000000.0,87937815.0,57937815.0,2014-07-02,7.0
378,445,  Twin Peaks: The Missing Pieces,2014,7.6,/title/tt5334704/,,,,2014-08-01,8.0
379,446,  The Purge: Anarchy,2014,6.4,/title/tt2975578/,9000000.0,111928365.0,102928365.0,2014-07-18,7.0
380,447,  Unfriended,2014,5.6,/title/tt3713166/,1000000.0,62882090.0,61882090.0,2015-04-17,4.0
381,448,  Kristy,2014,5.9,/title/tt2027136/,6900000.0,616506.0,-6283494.0,2015-11-05,11.0
382,449,  Come Back to Me,2014,5.8,/title/tt2551396/,,7744.0,,2014-07-25,7.0
383,450,  The Blue Elephant,2014,8.0,/title/tt3461252/,3500000.0,695436.0,-2804564.0,2014-07-28,7.0
384,451,  Black Mountain Side,2014,5.1,/title/tt3139756/,,,,2016-01-26,1.0
385,452,  The Possession of Michael King,2014,5.7,/title/tt2282016/,,2405143.0,,2014-08-22,8.0
386,453,"  As Above, So Below",2014,6.2,/title/tt2870612/,5000000.0,41898409.0,36898409.0,2014-08-29,8.0
387,454,  Leprechaun: Origins,2014,3.2,/title/tt2345613/,,,,2014-08-26,8.0
388,455,  Digging Up the Marrow,2014,5.8,/title/tt1991031/,,10969.0,,2015-02-20,2.0
389,456,  The Remaining (I),2014,4.3,/title/tt2714380/,,2297261.0,,2014-09-24,9.0
390,457,  V/H/S Viral,2014,4.2,/title/tt3704538/,,82409.0,,2014-10-23,10.0
391,458,  Wolves,2014,5.3,/title/tt1403241/,18000000.0,491154.0,-17508846.0,2014-08-28,8.0
392,459,  Goodnight Mommy,2014,6.7,/title/tt3086442/,,2193474.0,,2015-09-11,9.0
393,460,  Burying the Ex,2014,5.4,/title/tt3339674/,,668777.0,,2015-06-19,6.0
394,461,  Shrew's Nest,2014,6.7,/title/tt3417756/,,1152968.0,,2014-12-25,12.0
395,462,  Spring (I),2014,6.7,/title/tt3395184/,,49970.0,,2015-03-20,3.0
396,463,  Tusk (I),2014,5.3,/title/tt3099498/,3000000.0,1882074.0,-1117926.0,2014-09-19,9.0
397,464,  Backcountry (I),2014,6.0,/title/tt2944198/,,13848.0,,2015-03-20,3.0
398,465,  [REC] 4: Apocalypse,2014,5.3,/title/tt1649443/,3120000.0,4915757.0,1795757.0,2014-10-31,10.0
399,466,  No Good Deed (I),2014,5.6,/title/tt2011159/,13200000.0,54323210.0,41123210.0,2014-09-12,9.0
400,467,  Cub,2014,5.9,/title/tt3061836/,,763280.0,,2014-10-29,10.0
401,468,  Another World (I),2014,4.4,/title/tt1920846/,1000000.0,,,2016-03-01,3.0
402,469,  Don't Blink,2014,4.8,/title/tt1572306/,,104549.0,,2015-10-11,10.0
403,470,  ABCs of Death 2,2014,5.4,/title/tt2926810/,,7171.0,,2014-10-02,10.0
404,471,  Wyrmwood: Road of the Dead,2014,6.2,/title/tt2535470/,,111141.0,,2015-02-13,2.0
405,472,  The Town That Dreaded Sundown,2014,5.6,/title/tt2561546/,,,,2014-10-17,10.0
406,473,  Monsters: Dark Continent,2014,4.3,/title/tt1935302/,,306004.0,,2015-04-17,4.0
407,474,  Annabelle (I),2014,5.4,/title/tt3322940/,6500000.0,257589721.0,251089721.0,2014-10-03,10.0
408,475,  Dracula Untold,2014,6.2,/title/tt0829150/,70000000.0,217124280.0,147124280.0,2014-10-10,10.0
409,476,  Reaper (I),2014,5.2,/title/tt3081268/,,16873.0,,2015-06-06,6.0
410,477,  Mercy (I),2014,4.9,/title/tt2481496/,,,,2014-10-07,10.0
411,478,  The Houses October Built,2014,5.1,/title/tt1958043/,,,,2014-10-10,10.0
412,479,  Dark Was the Night,2014,5.6,/title/tt2251281/,,,,2015-07-24,7.0
413,480,  Girl House,2014,5.5,/title/tt2577172/,3150000.0,,,2015-02-14,2.0
414,481,  As the Gods Will,2014,6.4,/title/tt3354222/,,1938654.0,,2014-11-15,11.0
415,482,  See No Evil 2,2014,4.7,/title/tt3106120/,,,,2014-10-21,10.0
416,483,  The Taking of Deborah Logan,2014,6.0,/title/tt3387648/,1500000.0,407782.0,-1092218.0,2014-10-21,10.0
417,484,  Fear Clinic,2014,4.7,/title/tt2165765/,1000000.0,106974.0,-893026.0,2015-07-09,7.0
418,485,  Ouija (II),2014,4.5,/title/tt1204977/,5000000.0,103687316.0,98687316.0,2014-10-24,10.0
419,486,  Last Shift (I),2014,5.8,/title/tt2965466/,,,,2015-10-06,10.0
420,487,  Jessabelle,2014,5.4,/title/tt2300975/,,6998359.0,,2014-11-07,11.0
421,488,  Clown,2014,5.7,/title/tt1780798/,1500000.0,4381603.0,2881603.0,2016-06-17,6.0
422,489,  The Pyramid,2014,4.6,/title/tt2799166/,6500000.0,16861137.0,10361137.0,2014-12-05,12.0
423,490,  Altar,2014,5.1,/title/tt3484800/,,,,2015-02-17,2.0
424,491,  The Woman in Black 2: Angel of Death,2014,4.8,/title/tt2339741/,15000000.0,48854305.0,33854305.0,2015-01-02,1.0
425,492,  The Atticus Institute,2015,5.5,/title/tt3280916/,1000000.0,32521.0,-967479.0,2015-01-05,1.0
426,493,  Bound to Vengeance,2015,5.6,/title/tt1230213/,,160358.0,,2015-10-08,10.0
427,494,  Bloodsucking Bastards,2015,5.7,/title/tt3487994/,,,,2015-01-23,1.0
428,495,  Knock Knock (I),2015,4.9,/title/tt3605418/,2500000.0,5567103.0,3067103.0,2015-10-09,10.0
429,496,  The VVitch: A New-England Folktale,2015,6.9,/title/tt4263482/,4000000.0,40423945.0,36423945.0,2016-02-19,2.0
430,497,  Ratter,2015,5.1,/title/tt3836512/,500000.0,21214.0,-478786.0,2016-02-12,2.0
431,498,  The Hallow,2015,5.7,/title/tt2474976/,,1862407.0,,2015-11-05,11.0
432,499,  They Look Like People,2015,5.9,/title/tt4105970/,,,,2016-02-26,2.0
433,500,  Turbo Kid,2015,6.7,/title/tt3672742/,45000.0,67069.0,22069.0,2015-08-28,8.0
434,501,  The Final Girls,2015,6.5,/title/tt2118624/,6538513.0,,,2015-11-05,11.0
435,502,  Uncanny,2015,6.2,/title/tt2321502/,,,,2016-06-22,6.0
436,504,  Demonic,2015,5.3,/title/tt1841642/,3000000.0,4476578.0,1476578.0,2017-10-10,10.0
437,505,  The Lazarus Effect,2015,5.2,/title/tt2918436/,3300000.0,38356892.0,35056892.0,2015-02-27,2.0
438,506,  Into the Grizzly Maze,2015,5.3,/title/tt1694021/,10000000.0,,,2015-08-04,8.0
439,507,  Landmine Goes Click,2015,5.9,/title/tt2186848/,1000000.0,,,2015-11-10,11.0
440,508,  The Invitation (I),2015,6.6,/title/tt2400463/,,354835.0,,2016-04-08,4.0
441,510,  Deathgasm,2015,6.3,/title/tt3705412/,,,,2015-10-02,10.0
442,511,  We Are Still Here (I),2015,5.7,/title/tt3520418/,,,,2015-05-30,5.0
443,512,  The Diabolical,2015,4.7,/title/tt3603808/,,269458.0,,2015-08-13,8.0
444,513,  He Never Died,2015,6.3,/title/tt2386404/,,,,2015-12-18,12.0
445,514,  Dead Rising: Watchtower,2015,5.2,/title/tt3816458/,,,,2015-03-27,3.0
446,515,  Infini,2015,5.3,/title/tt3327624/,800000.0,,,2015-05-20,5.0
447,516,  Stung (I),2015,5.1,/title/tt3300572/,2500000.0,71085.0,-2428915.0,2015-10-29,10.0
448,517,  Backtrack (I),2015,5.9,/title/tt2784936/,,,,2016-01-29,1.0
449,518,  Maggie (I),2015,5.6,/title/tt1881002/,,1663165.0,,2015-05-08,5.0
450,519,  Emelie,2015,5.4,/title/tt4503598/,,6147.0,,2016-03-04,3.0
451,520,  Tale of Tales,2015,6.4,/title/tt3278330/,12480000.0,5500277.0,-6979723.0,2016-04-22,4.0
452,521,  Area 51,2015,4.2,/title/tt1519461/,5000000.0,7556.0,-4992444.0,2015-05-15,5.0
453,522,  Green Room,2015,7.0,/title/tt4062536/,5000000.0,3769214.0,-1230786.0,2016-05-13,5.0
454,523,  Poltergeist,2015,4.9,/title/tt1029360/,35000000.0,95437994.0,60437994.0,2015-05-22,5.0
455,524,  The Human Centipede III (Final Sequence),2015,2.8,/title/tt1883367/,,16184.0,,2015-06-18,6.0
456,525,  Circle (II),2015,6.0,/title/tt3118452/,250000.0,,,2015-10-16,10.0
457,526,  Insidious: Chapter 3,2015,6.1,/title/tt3195644/,10000000.0,112983889.0,102983889.0,2015-06-05,6.0
458,527,  Intruders,2015,5.7,/title/tt4009278/,,,,2016-01-15,1.0
459,528,  The Abandoned,2015,4.9,/title/tt3311988/,,,,2015-06-13,6.0
460,530,  Final Girl,2015,4.7,/title/tt2124787/,8000000.0,33411.0,-7966589.0,2015-08-14,8.0
461,531,  The Gallows,2015,4.2,/title/tt2309260/,100000.0,42964410.0,42864410.0,2015-07-10,7.0
462,532,  Harbinger Down,2015,4.6,/title/tt3397918/,,61036.0,,2015-08-07,8.0
463,533,  Jeruzalem,2015,4.8,/title/tt4552524/,,107024.0,,2016-07-07,7.0
464,534,  Tag,2015,6.1,/title/tt4439120/,,995024.0,,2015-07-11,7.0
465,535,  Attack on Titan Part 1,2015,5.1,/title/tt2072230/,,30810658.0,,2015-08-01,8.0
466,536,  13 Cameras,2015,5.1,/title/tt4392454/,,,,2016-04-15,4.0
467,537,  Extinction,2015,5.8,/title/tt3467412/,7280000.0,2350695.0,-4929305.0,2015-07-31,7.0
468,538,  A Christmas Horror Story,2015,5.8,/title/tt3688406/,,,,2015-10-02,10.0
469,539,  The Vatican Tapes,2015,4.8,/title/tt1524575/,8000000.0,13015764.0,5015764.0,2015-07-22,7.0
470,540,  Potato Salad,2015,1.3,/title/tt4404474/,1040000.0,3020134.0,1980134.0,2015-07-23,7.0
471,541,  Tales of Halloween,2015,5.5,/title/tt4163020/,,416792.0,,2015-10-16,10.0
472,542,  Bite (I),2015,4.9,/title/tt4264426/,,,,2015-10-02,10.0
473,543,  Howl (I),2015,5.4,/title/tt2393827/,1936000.0,477656.0,-1458344.0,2015-10-16,10.0
474,544,  Sinister 2,2015,5.3,/title/tt2752772/,10000000.0,53329150.0,43329150.0,2015-08-21,8.0
475,545,  Visions (II),2015,5.3,/title/tt2954474/,,1013805.0,,2016-01-19,1.0
476,546,  The Visit (I),2015,6.2,/title/tt3567288/,5000000.0,98450062.0,93450062.0,2015-09-11,9.0
477,547,  Curve,2015,5.5,/title/tt3212904/,,,,2016-01-19,1.0
478,548,  Attack on Titan Part 2,2015,4.7,/title/tt4294052/,,15187789.0,,2015-10-20,10.0
479,549,  Sicilian Vampire,2015,6.5,/title/tt4693464/,,,,2015-09-10,9.0
480,550,  Baskin,2015,5.8,/title/tt4935418/,,318155.0,,2016-01-01,1.0
481,551,  The Blackcoat's Daughter (I),2015,5.9,/title/tt3286052/,,38348.0,,2017-02-16,2.0
482,552,  The Devil's Candy,2015,6.4,/title/tt4935372/,,772319.0,,2017-03-17,3.0
483,553,  Évolution,2015,5.9,/title/tt4291590/,,55985.0,,2016-11-25,11.0
484,554,  Hidden (I),2015,6.4,/title/tt2131532/,,,,2015-09-15,9.0
485,555,  Pay the Ghost,2015,5.1,/title/tt3733778/,,2914020.0,,2015-09-25,9.0
486,556,  Southbound,2015,5.9,/title/tt4935334/,,35275.0,,2016-02-09,2.0
487,557,  Demon,2015,6.1,/title/tt4935158/,,104038.0,,2016-09-09,9.0
488,558,  Regression (I),2015,5.6,/title/tt3319920/,20000000.0,17671101.0,-2328899.0,2015-10-02,10.0
489,559,  MSG 2 the Messenger,2015,7.2,/title/tt4921860/,305000.0,,,2015-09-18,9.0
490,560,  Hotel Transylvania 2,2015,6.6,/title/tt2510894/,80000000.0,475186706.0,395186706.0,2015-09-25,9.0
491,561,  Crimson Peak,2015,6.5,/title/tt2554274/,55000000.0,74679822.0,19679822.0,2015-10-16,10.0
492,562,  Bone Tomahawk,2015,7.1,/title/tt2494362/,1800000.0,382579.0,-1417421.0,2016-02-19,2.0
493,563,  I Spit on Your Grave: Vengeance Is Mine,2015,5.1,/title/tt4530884/,,144661.0,,2015-11-29,11.0
494,564,  Goosebumps,2015,6.3,/title/tt1051904/,58000000.0,158261424.0,100261424.0,2015-10-16,10.0
495,565,  Martyrs,2015,4.0,/title/tt1663655/,1000000.0,397072.0,-602928.0,2016-01-22,1.0
496,566,  I Am a Hero,2015,6.8,/title/tt3775202/,,13640067.0,,2016-04-23,4.0
497,567,  Hell House LLC,2015,6.4,/title/tt4267026/,,,,2016-11-01,11.0
498,568,  Paranormal Activity: The Ghost Dimension,2015,4.6,/title/tt2473510/,10000000.0,78903124.0,68903124.0,2015-10-23,10.0
499,569,  Scouts Guide to the Zombie Apocalypse,2015,6.3,/title/tt1727776/,15000000.0,16137046.0,1137046.0,2015-10-30,10.0
500,570,  Freaks of Nature,2015,5.9,/title/tt1817771/,,70958.0,,2015-10-30,10.0
501,571,  Whispers (III),2015,4.1,/title/tt1986202/,,,,2017-03-21,3.0
502,572,  Victor Frankenstein,2015,5.9,/title/tt1976009/,65000000.0,34227298.0,-30772702.0,2015-11-25,11.0
503,573,  Krampus (I),2015,6.2,/title/tt3850590/,15000000.0,61548707.0,46548707.0,2015-12-04,12.0
504,574,  The Lure,2015,6.3,/title/tt5278832/,,108846.0,,2015-12-25,12.0
505,575,  Friend Request,2016,5.2,/title/tt3352390/,9900000.0,10975390.0,1075390.0,2017-09-22,9.0
506,576,  The Forest (I),2016,4.8,/title/tt3387542/,10000000.0,39712000.0,29712000.0,2016-01-08,1.0
507,577,  The Veil (I),2016,4.7,/title/tt3533916/,4000000.0,,,2016-01-19,1.0
508,578,  The Boy,2016,6.0,/title/tt3882082/,10000000.0,73929392.0,63929392.0,2016-01-22,1.0
509,579,  Pride and Prejudice and Zombies,2016,5.8,/title/tt1374989/,28000000.0,16457494.0,-11542506.0,2016-02-05,2.0
510,580,  Under the Shadow,2016,6.8,/title/tt4273292/,,133324.0,,2016-10-07,10.0
511,581,  The Greasy Strangler,2016,5.7,/title/tt4381236/,,67427.0,,2016-10-07,10.0
512,582,  The Eyes of My Mother,2016,6.2,/title/tt5225338/,,29539.0,,2016-12-02,12.0
